f0,f1,f2,f3,f4,f5,id
-1.461689,2.5047693,3.0829103,4.6217813,-4.514806,-4.9193573,2833
0.80992043,4.40423,3.080827,0.7986657,-5.336466,-5.5516553,2699
2.1606963,2.8152604,1.5315155,1.481177,-4.501361,-4.3765135,3056
-1.0302505,2.061971,3.0053236,5.9495625,-5.770316,-6.1641192,382
0.35356873,1.365437,2.034312,4.9864798,-5.1510234,-5.1842575,3815
1.8225265,2.689913,2.7181933,0.61721057,-4.231998,-4.6181917,1320
3.9840457,-0.32161742,1.7926109,2.7221782,-4.896533,-5.3440275,2035
3.1589687,0.8023018,2.1755285,3.6389592,-5.534441,-5.7229767,3487
-1.9487336,1.8537264,5.049094,4.8041925,-5.2605557,-5.911201,753
2.966516,-0.065552644,1.8552179,1.0994016,-3.6657915,-3.4648757,1118
-0.8323785,2.539087,4.0728917,2.92425,-4.8400364,-5.243152,338
4.580999,-0.102946855,-0.3320475,1.3227706,-2.8413436,-2.698247,1573
-0.6737663,1.9245398,2.6326,4.223623,-4.288338,-4.726352,2666
1.585737,2.615055,1.5834647,1.9158819,-4.234005,-4.609702,943
1.4833632,-0.015764019,1.8952934,3.7481449,-4.210651,-3.958239,100
0.27416867,3.1042278,1.8199383,2.6787205,-4.171197,-4.512081,594
-1.0651807,2.8733761,2.4219592,3.2288516,-4.4161263,-4.6192846,1536
-1.0752081,1.0649271,2.6276462,4.6408105,-4.6683264,-4.518002,906
1.4741778,0.34192392,3.846858,0.89974785,-4.0406036,-4.1595955,2889
-0.86733127,2.8266037,3.6561463,3.95696,-5.138632,-5.7919126,2623
-0.8831227,0.9975919,2.8722386,5.5972414,-5.1141157,-5.4759736,145
3.811882,0.84270835,2.0342653,1.3970623,-4.594279,-4.385216,3666
2.49763,1.0396507,0.6506048,3.0861647,-4.6866736,-4.763506,1510
-0.9407676,1.811714,4.343038,2.2563837,-4.65201,-4.40538,920
-0.78287286,4.4298687,2.7567356,2.1007526,-5.258204,-5.3695,2605
1.7893894,-0.6097927,2.6258724,4.8543935,-5.18305,-5.3385015,163
-0.25292072,1.3838443,3.9395676,3.1725457,-4.6353726,-4.9436646,1728
0.9927156,1.7598225,2.7469594,2.1657453,-4.508026,-4.503207,1982
2.0834796,1.332087,2.904041,1.6156411,-4.5897717,-4.1158304,3889
3.5385447,0.08630807,-0.28686768,4.3923078,-4.600656,-4.7980394,3623
0.19365966,1.6149107,1.4239477,5.1969886,-5.033625,-5.2018757,2478
3.4651105,-1.6777209,0.8422558,2.0572584,-2.6364627,-2.3974624,2291
1.346588,0.8379349,2.8567383,0.9086095,-4.000281,-3.8644285,1649
0.8096872,1.3512281,2.3152845,4.56099,-5.2238092,-5.1817913,1555
2.4475584,-0.5393532,2.3575609,1.5725079,-3.5469284,-3.5612667,2640
2.349017,0.65734476,0.7473552,4.1528068,-3.9270582,-4.3243976,1184
0.75320166,1.8208525,3.2375507,3.2554889,-5.006954,-5.713321,965
-0.37324584,1.247169,2.9373434,4.0650153,-4.9137087,-4.745057,1298
0.8657933,0.25538722,3.2107582,2.2591884,-3.9450014,-4.2203226,126
1.2556126,0.6229211,2.204923,2.285916,-3.6476138,-3.7653296,3336
-0.34418005,3.7386405,2.6200464,2.5011523,-4.9596267,-5.1707115,1803
-0.24772674,1.748433,2.9841933,2.7607305,-4.038538,-4.164554,1040
-1.7180997,2.6980855,3.350733,3.020025,-4.4254894,-4.527307,1491
-1.774549,2.0691752,2.6426642,3.8281891,-4.3701763,-4.076215,1927
1.9692154,0.011238987,1.3458838,4.415442,-4.4838386,-4.747916,1164
0.22709978,2.9943485,2.1034665,2.758598,-4.6528387,-4.654421,1278
0.48509613,2.3164115,2.8777149,3.3233898,-4.934906,-5.52931,74
0.3308807,-0.56166977,2.577019,5.1416616,-4.1299057,-4.8463087,2128
3.17773,1.2040411,2.8131,0.9731482,-4.5551987,-4.292388,1846
3.3429332,0.32719913,0.61417025,3.9949105,-4.7305803,-4.79161,3373
0.17726219,3.3161366,4.0229263,1.0479766,-4.916327,-4.75457,1005
-0.21474874,2.179446,2.1590936,5.072948,-5.7312646,-5.424918,1962
-1.5077841,1.5518214,3.4112003,3.0737906,-3.7746725,-3.8195748,2310
-0.5388963,1.951409,3.116085,2.4232872,-3.9088418,-3.91493,31
3.7132707,-0.00052030943,1.566601,1.3235208,-4.1426525,-4.1662846,1121
1.8567837,0.7196356,1.2073203,3.1142957,-3.8814802,-3.9637988,476
0.53805107,1.2953604,3.4028833,1.1876895,-3.7093053,-3.8538342,3908
1.0225471,2.2976837,3.3249218,1.1539431,-4.531567,-4.66982,2212
2.9395401,-0.05866786,0.66371024,3.1711915,-4.1941147,-4.361576,1860
3.7309983,1.545249,2.4061549,0.88035935,-4.8731823,-4.9921603,668
-0.16840196,3.7768886,3.4421918,2.4155242,-5.1452847,-5.5594,1023
-0.489263,1.6165407,1.9034368,3.7735002,-4.067863,-4.1740303,574
1.856176,-0.89594746,1.6573149,2.8987257,-3.4109612,-3.5202339,2336
4.649376,-0.4688278,1.1547766,1.7296841,-4.002612,-4.2909794,17
-0.15889739,1.4071004,3.7426682,2.5775516,-4.191492,-4.5066633,450
-0.3205252,3.4855206,3.0747542,2.388439,-4.602295,-4.7972403,1825
3.0420132,-0.5108679,0.96169895,1.0026399,-2.4746666,-2.7631242,2257
-0.91083616,1.3843662,2.9367282,5.3670754,-5.2011275,-5.6607075,2908
2.6733675,0.5062967,3.3919213,1.6562915,-4.2561264,-5.015506,1066
1.9236624,-0.026097534,2.4717488,2.9975178,-4.138875,-4.697738,887
-2.1130755,2.7038767,3.4410667,4.0317626,-4.579561,-4.628561,531
-1.8398837,3.8895228,2.534065,4.1834583,-5.150914,-5.443991,2373
-1.966766,3.6282384,2.872299,5.293344,-5.126851,-5.696307,415
-0.07436162,2.133076,4.499272,2.5271542,-5.534156,-5.4903097,2686
-0.17195517,2.6953647,3.0577028,4.0201607,-5.1446953,-5.2137456,52
0.9695303,2.269429,3.636413,1.9640005,-4.941163,-5.374551,201
0.5857534,2.126581,3.542705,1.441195,-4.5149207,-4.8443093,2567
0.8835602,3.2561738,3.6246197,1.2555317,-5.0450306,-4.914889,158
-3.388238,2.6108484,5.7415347,3.4170368,-4.8526917,-4.9910526,244
1.5412675,2.3569627,2.7210915,2.3263419,-4.6079044,-5.1186094,2522
1.3665181,1.6976231,1.2685646,2.7238607,-4.465421,-4.285533,1637
1.6423969,1.2515492,2.771996,3.2498603,-5.2658215,-5.4188747,695
0.8949982,2.1136384,1.5787438,4.003031,-5.277645,-5.223506,589
-0.30696496,3.3196185,3.5834029,3.090857,-5.2576714,-5.918457,1429
-0.6970987,3.1493523,5.5205927,0.66824305,-4.9072084,-5.2185106,262
0.67781955,2.7799375,3.8887851,1.0719663,-4.791056,-5.036189,2504
1.0183072,3.2574432,2.3863316,3.5368652,-5.707118,-6.4940796,1611
3.6109822,0.81548786,0.9655149,1.7639642,-3.6218777,-4.198037,819
-1.5933177,4.39992,5.0107903,1.0151564,-5.0317974,-5.0672264,3567
1.8594362,3.1833234,2.7268684,1.8287914,-5.3400993,-5.7523513,227
3.1953475,1.8405097,2.592566,1.1581979,-4.7303915,-5.1773677,1199
0.76587194,1.7827433,2.9150994,3.0331993,-4.740051,-4.7417145,1285
0.85171765,1.330119,2.7927377,2.7147129,-4.3847065,-4.584331,89
-0.12280387,2.131261,3.4633381,2.7307525,-5.1088457,-5.082685,2541
3.9779782,-0.30034545,0.6817801,2.8558135,-3.8293278,-4.0544605,4032
0.90508246,2.626522,3.986675,2.051485,-5.644311,-5.906026,1654
-0.8222311,2.1398063,2.1043031,5.3819065,-4.9755898,-5.195878,2190
-0.9469928,2.0885146,1.7641994,4.6737876,-4.528322,-4.780221,2779
2.805664,0.78430325,1.2787346,2.2078655,-3.98565,-4.045863,3522
3.7099671,2.6081111,2.9245439,-0.15251382,-4.952448,-5.2357106,1179
4.1545978,0.62505746,0.8560288,1.3889263,-4.098685,-3.828846,732
3.913354,-0.5276445,0.15936345,2.5961158,-3.2056808,-3.6254158,998
0.99247915,1.1616231,2.8333628,2.6075323,-4.5568256,-4.5046678,1265
0.13816747,0.85895205,2.3560598,2.346623,-3.6194634,-3.4572973,1790
4.3085003,-0.34149933,2.5772712,0.50511676,-3.972999,-4.380375,2054
-0.92818207,2.3511775,2.5734274,2.930803,-4.023639,-4.546244,1341
2.3945966,2.004642,2.503085,0.88011473,-4.051088,-4.0586977,3874
0.6036529,1.6164197,1.6138127,3.9657168,-4.6415043,-4.738372,2485
3.9606328,0.1532575,2.2730305,0.8330696,-3.7069106,-3.9326787,3037
0.47545922,2.0466745,3.7780423,2.1632555,-4.748102,-4.73349,777
-0.17999786,3.3298469,3.0286934,3.552512,-5.4250493,-5.53768,1220
6.221608,-0.8873003,1.3655823,1.8708853,-4.3477764,-4.9115868,2852
-1.9197544,4.627447,3.6672947,3.1796756,-5.5216126,-5.839284,2011
-1.2572175,4.134324,2.5891721,3.8163989,-5.0846367,-5.6495757,3831
0.8859408,3.0284657,3.106768,1.0698158,-4.7599716,-5.011117,1304
3.615353,1.3033189,0.93199986,0.6431821,-3.373701,-3.6038237,3072
-2.1730797,1.8499426,2.180617,5.353114,-4.4651585,-4.7269382,2229
3.412714,0.8594091,1.3665252,0.30989653,-3.317008,-3.4259548,751
-1.4132113,5.0640764,3.1241,3.1575143,-5.550763,-5.3453283,2874
6.0517993,-0.6340361,0.83889,3.046302,-4.9005013,-5.3996973,1959
0.9849346,0.52375716,2.207567,4.342482,-4.8230915,-4.6800027,675
-1.0531648,2.8304706,3.265366,4.3061624,-5.821565,-5.559775,1322
-2.7667942,4.6615715,3.487785,3.4064558,-5.0403743,-5.0090594,569
2.0712252,0.857375,3.7781088,1.1677604,-4.560034,-4.483471,380
1.3166505,0.17528027,1.8110887,3.1316428,-4.087022,-4.116829,2113
-1.7999219,1.6630348,1.9425124,5.772447,-4.3426642,-5.093876,2831
-0.009695109,4.368294,2.7517772,1.4362385,-5.0269217,-4.9150543,714
-3.3849783,1.5045038,3.8112957,5.3473434,-4.2503843,-4.6457014,2072
0.15681767,3.2445529,2.594107,2.731665,-4.94401,-5.12061,630
2.3842525,3.05894,2.77248,-0.7303923,-4.5343213,-4.632298,1367
2.9503536,1.7466279,1.7628934,1.1118714,-3.8764215,-4.093067,2915
4.392246,0.47099903,2.328259,0.87839335,-4.5156393,-4.872259,408
2.0370007,1.4490384,2.0887766,2.3029292,-4.6035466,-4.2561464,1018
-0.71678334,3.5465612,3.8583136,2.7973616,-5.0895395,-5.529075,1735
-2.0052686,3.5443165,2.9409132,4.2714424,-5.367364,-5.7678623,1770
-0.67289823,1.796932,1.9937879,3.6649315,-4.070014,-4.4796805,2443
3.2229495,-0.3659664,2.4649234,3.982775,-5.360329,-5.216655,325
-1.4878496,2.2520573,0.69702315,5.7657585,-4.3269114,-4.962758,2406
5.0947657,-1.2121127,1.2613162,3.3215892,-4.781566,-4.412653,360
-0.29383838,2.5441048,1.4628475,3.6993005,-4.4933567,-4.673398,2869
2.9377046,-0.4825308,1.8137127,2.7541625,-3.8190513,-4.3966384,709
2.983735,1.0067405,0.50612223,4.3716545,-5.058275,-5.196662,1319
0.38335252,3.0805156,1.3679255,2.9420536,-4.0965595,-4.332033,1434
0.17439012,-0.53962064,1.7142369,4.05338,-3.5811563,-3.3744943,1471
-1.4147147,1.607243,2.517412,5.7971168,-5.246963,-5.1076374,2393
2.0418663,3.688521,2.5864804,-0.07720397,-4.371688,-4.1629014,822
2.0897994,0.9878769,1.7828015,3.496367,-5.1504145,-5.090392,2707
4.08933,0.3874083,2.6232097,2.2123926,-5.026443,-4.8597894,1690
-0.48026198,1.5379789,1.9797637,4.941584,-4.8934994,-4.9045153,1204
-0.34707022,3.3748105,1.959213,2.69278,-5.044241,-4.9675922,280
2.9912972,-1.6303608,2.8149617,3.893008,-4.5957813,-4.648672,651
-0.49915487,0.37143788,1.4921342,5.4052644,-4.1517706,-4.6288,2137
3.7977858,-0.81271225,3.3080223,1.6187041,-4.54498,-4.5780835,614
-0.1074366,2.5111344,3.77879,1.1459916,-4.675577,-4.8776245,2172
-0.4639836,2.870456,4.9031563,1.129136,-4.6638284,-4.9811516,139
6.4089637,-0.88798916,1.094575,1.123589,-4.0768237,-4.1707644,1529
0.3933456,2.3007958,3.2260683,1.8876157,-4.1251583,-4.516646,1591
2.4551902,2.1991146,0.8616328,1.1133032,-3.6609106,-3.5042505,1140
4.8281217,-0.52053756,1.5884546,1.4515256,-4.347106,-4.1942506,1946
2.201766,1.4184121,2.5578732,2.2008677,-4.843384,-4.8079433,2236
0.04236612,2.193107,3.3551238,2.1767547,-4.356598,-4.68618,550
-0.6802484,1.931337,1.9693261,4.033667,-4.1382,-4.3071337,181
1.0571705,1.9458225,1.6470132,5.4187455,-4.99459,-5.521325,2273
-1.7024091,2.6459844,4.7526584,3.6676106,-5.068492,-5.379164,515
0.21220931,1.5458286,2.6849914,3.7869246,-4.535939,-4.6056957,987
1.5276376,0.90554345,2.1495235,2.8928602,-4.6201506,-4.6130033,96
-0.8930531,1.8702093,3.5172703,4.245602,-5.2752705,-5.41262,1628
3.7867908,0.33331856,1.5161515,1.9021076,-4.267214,-4.317521,1138
1.0653433,3.6944644,2.1958091,2.0401378,-5.081204,-5.2556586,528
3.3814578,1.1795247,1.9701135,1.578835,-3.9927917,-4.6284575,2526
-1.045234,1.4919971,2.0481503,5.7074456,-4.5941486,-5.123241,691
-1.4230357,1.8567146,1.9630853,4.8687997,-4.48346,-5.023899,205
1.1602211,0.27976176,3.164772,1.7002599,-4.002576,-3.6537755,2563
0.54432005,2.2429845,3.2450604,1.8120552,-4.342987,-4.715908,1281
3.6768496,0.9115882,3.6998253,-0.55671793,-4.104245,-4.376731,1650
3.1031919,0.29141298,3.0146804,1.8654984,-3.9521449,-4.5945253,1615
-0.2412818,1.6284262,2.0929244,3.3702404,-4.131028,-4.0694165,1239
1.5676696,1.1804088,2.5199108,1.9995553,-3.9723554,-4.1173253,629
1.422284,1.1438273,3.5450208,1.8178695,-4.9150467,-4.8204336,56
2.4016023,0.61061,2.731559,1.6553674,-4.444901,-4.5249243,13
1.8679119,2.6683705,2.1804528,2.1199973,-4.815342,-5.0607805,590
1.4094013,1.5593177,3.141846,0.75982016,-3.9869776,-4.0651884,902
1.3528136,2.4323435,1.4689833,3.1084685,-4.2202044,-4.824982,2627
-0.2333861,0.9098872,4.9204116,2.3790505,-4.387335,-4.6148524,141
-2.226367,4.638317,4.295722,4.086697,-5.932557,-6.281572,2662
0.90408254,2.490895,1.2522552,3.3985033,-4.723235,-4.8306465,947
0.73543626,1.7781593,3.311631,3.5755022,-5.388587,-5.7422137,104
2.0634923,-0.044024497,1.9614463,4.5365415,-4.726901,-5.025681,1551
-0.74823445,2.421856,3.9954727,2.9233344,-4.8539977,-4.910289,1180
-1.1332079,1.6452271,3.4099295,3.9026048,-4.245544,-4.622938,1514
1.4481946,1.1402646,4.0500646,0.8426748,-4.503431,-4.432411,1986
0.95094967,3.438421,3.670531,1.3739082,-5.3794727,-5.2225037,2483
-1.1812979,2.523524,2.4780962,6.200646,-5.315634,-5.474477,2052
2.8463194,-0.6091986,1.416164,3.2574599,-4.2048407,-4.127713,734
-2.0363817,0.9476178,3.4698346,4.045079,-4.339834,-4.11082,2854
-0.7285746,2.414759,1.9708982,4.409199,-5.060288,-5.0684643,771
3.0266185,-0.13726044,2.6632593,2.0794437,-4.445488,-4.570698,1324
0.03714252,1.8145598,2.073205,4.285337,-4.98071,-5.224757,1361
1.5355991,0.64567244,3.07623,2.0548792,-4.3614116,-3.9325304,2094
0.5517837,3.229553,2.1710382,2.337344,-4.291509,-4.7100945,1409
1.309028,1.3828378,1.5771645,3.0138855,-4.460256,-4.547009,1776
1.1506747,1.0613722,3.197028,2.9024665,-4.5666466,-4.7618294,435
-2.3402772,2.6457398,3.9815528,3.4234314,-4.423448,-4.9578342,2782
3.0473065,-0.3256682,2.2884657,1.1379225,-3.61202,-3.732429,470
0.7581704,2.445533,2.0958397,2.125984,-4.1351624,-4.4821873,2316
2.1747837,2.9267323,3.3244693,1.4731424,-4.983482,-5.4628925,1025
-1.1702061,-0.27399257,2.6421828,3.389389,-3.0896504,-3.0613341,1866
2.317779,0.17745684,0.8922396,3.4666755,-3.732837,-3.5574088,1060
1.684892,1.1593322,2.1982858,3.0576932,-4.233997,-4.404384,1823
0.33603367,1.101223,2.542702,2.2384336,-3.6830463,-3.962476,1708
-0.38243008,2.5004904,2.924472,4.915651,-5.710576,-5.996688,318
-0.8931517,3.8764675,1.8763245,3.3683674,-4.887902,-5.1969957,592
2.6072388,0.99471235,3.0106273,0.9866495,-4.211631,-4.727488,824
0.72122175,1.8433394,2.5134637,3.690006,-4.761993,-5.12107,2625
-0.6785285,2.7299578,4.061201,1.5655488,-4.5242267,-4.649948,143
1.1630532,2.6182172,4.147885,0.36077976,-5.330099,-5.041528,2660
3.2469592,-0.31737208,2.8924072,1.9123018,-4.4813128,-4.4267282,3539
3.131005,2.3143399,2.4366713,1.0847342,-5.1732063,-4.90978,1553
2.9555273,-0.6195706,0.8843156,2.5281205,-3.398944,-3.2505846,4029
0.47875914,1.5110646,4.13049,1.6826569,-4.4470663,-5.139967,3701
-0.87638754,1.5667521,1.859026,5.393259,-4.928729,-4.918472,1182
-1.5578924,3.4546726,4.59428,2.3778489,-5.2705336,-5.4076347,1516
0.884497,3.980384,3.1607459,1.3913585,-4.7084703,-5.02551,3395
4.0315595,-0.60260165,1.5162005,1.9733272,-3.751975,-4.056509,3744
-0.6450109,1.474542,2.857415,4.7145734,-5.0646944,-5.108046,1984
1.6881598,3.290377,1.4995965,2.6195414,-5.2310123,-5.329708,3069
-0.33250898,3.1782153,2.4700425,4.567282,-5.325592,-5.8872914,3680
-1.8551437,1.08555,2.2126386,5.714124,-4.300252,-4.53668,3251
4.443694,0.6365874,1.1983155,3.294475,-5.1101413,-5.658675,3214
1.3903939,1.5274073,1.7006493,3.7158897,-4.650893,-5.067854,2251
0.37385634,0.9152754,4.8781624,2.3467276,-5.0491257,-5.5638394,54
2.2552712,0.31131625,1.4840711,3.3468359,-4.7787743,-4.6228495,2108
0.30016154,2.8545606,3.1314795,1.8807526,-4.285988,-4.759943,11
2.0466664,1.773681,3.249263,1.5260282,-4.93501,-4.993038,242
-0.4662201,1.7878698,3.0173666,2.765843,-4.0135417,-4.34238,2524
4.3133144,-0.7894526,1.399855,3.3362749,-4.5104856,-4.389056,207
1.0131513,-0.3982661,2.3915038,2.6460488,-3.6618385,-3.7586594,2561
0.7567772,2.5754118,3.002521,1.5996535,-4.225703,-4.455353,1283
1.77164,0.40236345,0.46946564,4.217912,-4.219694,-4.4630213,3400
0.88011545,0.4126083,3.1290743,1.5943198,-3.4308872,-3.820576,1652
-1.993209,3.9243984,4.6631045,2.583835,-5.349422,-5.733578,3638
0.8332462,2.8402083,2.9940236,1.7853758,-4.553829,-4.773757,3892
1.6635892,2.252696,2.4059565,2.2115128,-4.7145987,-5.013915,3445
-0.12647673,1.8600392,3.3607388,3.3335931,-4.731231,-4.88455,3094
-1.1952635,1.5560808,4.1328597,3.0615819,-4.1776342,-4.624589,1617
3.1026769,-0.5145221,0.8373877,1.877091,-2.7727795,-3.2136583,3913
-0.53277063,3.9362252,3.7629406,2.6060164,-6.011715,-5.933939,1979
-0.5894501,0.7435274,3.801815,3.421141,-4.1043944,-4.277545,3150
0.19953334,0.963494,2.9634516,3.130072,-4.3740187,-4.446766,3581
2.5102313,2.2087815,2.2828953,1.6184295,-4.9134817,-5.2970963,3368
3.6612906,-0.17029084,1.9166783,1.4790144,-4.013275,-4.212103,3956
-1.1355075,3.905144,3.6132371,3.5569773,-5.6711802,-5.895303,3115
0.7969758,0.32101956,2.8886569,4.0445485,-4.414716,-4.577802,2209
2.7700577,1.4574889,2.378248,0.56682026,-4.2109714,-4.3027115,3725
4.060176,-0.1519334,1.2872717,0.60472894,-3.1346273,-2.9401932,3189
0.38018158,0.8478106,3.2519076,2.2339666,-4.1654677,-3.999056,3760
-0.04455876,0.67893285,2.2777944,4.6278186,-4.4731927,-4.4492364,4048
2.2389214,2.8866203,2.8651655,1.1874452,-5.3317647,-5.3456793,3558
0.40174338,0.46623483,3.5063612,3.4974265,-4.3519955,-4.8934455,492
3.275128,2.0757542,0.82315433,0.9554381,-3.9508467,-4.0355625,845
5.340875,0.59378064,2.1441896,-0.04188934,-5.0157986,-5.3468704,437
0.021284249,1.2191743,1.1838175,4.5383515,-4.5843925,-4.265952,2351
3.6146975,0.23301885,1.1688808,1.988561,-3.6496239,-3.9036236,2780
4.0290384,0.14292568,1.35454,1.9561119,-4.2511797,-4.247171,472
2.0055044,0.48136994,2.9846067,1.9410908,-4.922382,-4.9197316,2314
-2.9105735,3.173641,3.7415583,4.038914,-4.4962673,-4.83562,3275
-1.0262951,1.5114168,0.88187563,5.720682,-4.182634,-4.332465,1027
3.4521933,0.7914771,2.0679858,2.2365968,-5.3740683,-4.9058056,1864
2.865123,-0.81285506,2.299762,1.7210894,-3.5396895,-3.4098144,1146
2.7546694,-0.7185773,0.8476002,3.1935937,-3.3590393,-3.6063223,3230
-0.34857255,-0.27042866,4.0380177,2.839199,-4.158647,-3.9987564,1062
-2.7957873,2.701478,2.2825997,5.781483,-4.5750813,-5.041689,3008
0.31626076,2.3085196,2.5957963,3.6876733,-4.934503,-4.7377605,3424
-3.747506,4.074024,3.8736997,3.0667784,-4.5317936,-4.578025,3659
-2.1045024,3.4750695,4.0004387,2.770467,-4.8320312,-5.0160007,1899
5.9997554,0.6871573,0.71487373,0.32305646,-4.32755,-4.363172,3461
2.6362705,0.038523123,0.19274762,4.0720115,-4.0947676,-4.350899,3288
0.89322346,2.8546503,3.5423481,2.8270767,-5.859503,-5.958417,2738
-1.7300503,4.086362,3.5705907,3.1534543,-4.955459,-5.5355597,858
1.8120785,0.9278898,1.3519169,3.5288477,-4.0496316,-4.506569,2050
-0.5817138,0.60430264,3.5023766,4.466744,-4.3771076,-4.5921764,736
-0.63723123,0.13712269,2.0523367,6.2118917,-4.3861322,-5.1347,2813
-0.20859158,2.5172698,3.045813,2.7344582,-4.2494764,-4.5008183,2972
-1.7037033,3.3047402,3.7493634,3.9249392,-5.3344274,-5.166712,2015
3.104742,0.28008807,2.5571702,0.61684245,-3.8101618,-3.8868394,773
1.8445663,-0.38882777,1.695192,2.7372139,-3.7529263,-3.517642,1326
-3.66151,2.8983004,4.6258035,4.1533217,-4.6908755,-4.585477,3174
1.3962837,1.7937688,1.0824699,3.4328046,-4.6272774,-4.8797083,3937
0.8510309,2.6986988,2.1693308,5.922193,-6.1995144,-6.4462557,3309
2.6482153,1.4474097,2.3475912,1.176589,-4.2460923,-4.449257,1363
1.5502485,1.3389801,2.3987134,4.4010262,-5.173617,-5.362709,3131
1.4852594,0.754716,2.9084468,1.1726472,-4.2369204,-3.9817505,3972
3.0730689,-1.5362992,2.7409303,2.486797,-3.8131502,-4.191906,3664
2.8226194,0.12339746,2.0659907,2.1751935,-4.416545,-4.78722,1473
0.8605282,1.1561041,1.3615879,3.1403072,-3.9392796,-4.157381,3419
-1.103695,1.0835037,2.488191,2.4880645,-3.3183966,-3.2724957,3621
0.3795601,3.1800835,3.8344338,0.41564143,-4.2489996,-4.420767,2391
1.0877465,0.27847025,0.32654583,4.564201,-3.8992047,-3.9749832,102
0.5961691,2.0268211,2.7785826,2.4462123,-4.3335686,-4.3952866,2740
2.7961302,-0.19560897,2.4085228,0.5878151,-3.290996,-3.801931,147
-1.1060094,3.1508062,4.4531527,2.2839267,-5.1276846,-5.241789,820
1.5143858,2.7554207,2.1960914,1.9476917,-4.668722,-4.895464,2705
0.29112408,2.8505085,1.9200343,2.4018476,-4.175307,-3.8969018,2028
2.27485,0.9262412,1.770585,2.588552,-4.122881,-4.303442,3334
2.9262009,1.4797157,2.0755532,1.8125224,-4.177536,-4.7690964,3149
-3.1534555,2.5710237,2.158465,5.9839463,-4.8851933,-4.524019,3598
0.46841764,1.896777,2.8805873,2.2450988,-4.109668,-4.4688034,1007
0.696842,2.500478,2.5363815,2.2594972,-4.0046744,-4.4686255,3371
6.8538117,-0.9511943,0.031400956,2.995415,-4.842385,-5.226815,3565
2.2552855,2.8300087,2.2126827,0.7778915,-4.888833,-4.8938437,1737
-0.48390907,1.653532,3.7896013,3.8622425,-4.922345,-4.7517295,3520
0.18189369,2.5919096,1.9280665,3.8769743,-5.301491,-5.3741693,4030
0.63776064,1.8860483,3.864545,0.71946585,-4.1468043,-4.307404,1656
-0.06886944,0.98680884,3.2803004,3.9525325,-4.5789375,-4.6326113,3718
5.2189174,-0.42397404,0.28265107,0.83499074,-3.4238944,-3.2684503,1772
-0.7261023,1.4095665,4.4547424,3.2592359,-4.890441,-4.9025164,2441
-0.4503082,2.727865,3.3729813,1.621689,-4.1374526,-4.3638806,327
0.7701287,1.8291975,1.9849039,1.4008498,-3.750729,-3.6157851,2090
0.21684769,3.158198,3.4967744,3.637563,-5.6508446,-5.7592335,2404
-0.41342452,3.6256158,3.7643511,1.6648793,-4.8380494,-5.091515,362
0.25742468,0.90610784,1.167869,4.9011674,-4.6612115,-4.760496,2896
0.014671389,4.746092,1.8017863,2.6677167,-5.3069005,-5.6005907,2329
1.3121824,2.0036564,1.601297,1.5932939,-3.3893719,-3.6432557,2876
-0.6765695,3.1064494,3.684892,3.1307137,-5.3575406,-5.281927,898
2.2531278,1.0841774,1.6924368,4.597786,-5.1547794,-5.7859945,3035
2.744352,0.711694,1.1882813,1.5362239,-3.3442662,-3.6134448,3876
0.58935493,0.8208877,3.1709774,1.7508112,-3.7659001,-3.5999606,1859
2.5618176,1.6476197,2.1560643,2.9491572,-5.00975,-5.354799,3070
1.6997976,0.07817621,0.62893593,5.5042863,-4.8742104,-4.9159384,3833
1.5902975,1.1148256,2.9596436,2.1989372,-4.5292273,-4.655508,3699
2.1164966,0.5115588,1.4803119,2.6277275,-4.1887236,-3.8969073,3248
